id,durationinseconds,recordeddate,responseid,consent,religion,religion_do,imm_1,imm_2,leaver,outcome_control,outcome_treat,fl_5_do,basics_do,treatment,missing,outcome,support2,id2,session_id,age,countryofbirth,currentcountryofresidence,currentukareaofresidence,employmentstatus,ethnicitysimplified,genderidentity,highesteducationlevelcompleted,householdsize,nationality,personalincomegbp,politicalaffiliationuk,relationshipmaritalstatus,religiousaffiliation,sex,sexualorientation,ukgeneralelection2019,brexit,gender,queer,trans,ideology,ed,degree,region,voterecall,income,race,civilstat,relig,student,nonwhite,agecat,imm1mean,immbelow,imm3,fourarm,religmed,support
124,52,11/12/2021 10:09,R_2qmAzuEfW8QKroi,1,5,0|1|2|3|4|5|9999,7,7,9999,3,,ControlText,leaver|imm|religion,0,0,3,Supports LGBT+ education,1111,6190e3b5acc1becb6555a56e,38,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Other,Mixed,Male,Secondary education (e.g. GED/GCSE),3,United Kingdom,"Less than Â£10,000 ",Left,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,homosexual,Labour Party,Remain,Man,Not heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Labour,0,Mixed,Relationship,Non-religious,0,1,35-44,6.081356,0,2,Pro-Immigration+Control,0,1
596,94,11/12/2021 10:10,R_1FlINtm4I7r67cM,1,2,5|4|3|2|1|0|9999,7,7,0,0,,ControlText,leaver|religion|imm,0,0,0,Supports LGBT+ education,1112,6190f895f0443b5017f175fd,75,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£80,000 - Â£89,999",Right,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Right,Secondary education (e.g. GED/GCSE),0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Cons,8,White,Divorced,Christian,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
244,63,11/12/2021 10:29,R_2Cf7YcQXdz1o0oH,1,0,0|1|2|3|4|5|9999,5,10,0,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,1113,6190fd6c1f456d90ff726a55,70,United Kingdom,United Kingdom,Northern Ireland,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£10,000 - Â£19,999",N/A,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Labour Party,Leave,Woman,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,Northern Ireland,Labour,1,White,Married,Christian,0,0,65+,6.081356,1,1,Anti-immigration+Treatment,0,1
501,85,11/12/2021 10:39,R_3oXAxMt21zEoNH6,1,0,5|4|3|2|1|0|9999,3,5,1,5,,ControlText,leaver|imm|religion,0,0,6,Opposes LGBT+ education,1114,61914474f52f983aec9237ed,70,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£10,000 - Â£19,999",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Right,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Cons,1,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,0
778,110,11/12/2021 10:42,R_1ibaYoWWSDWTiiA,1,4,5|4|3|2|1|0|9999,0,0,1,,5,Treatment,leaver|imm|religion,1,0,4,Opposes LGBT+ education,1115,61915f11e9237575a781ca2b,67,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,Rather not say,Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Remain,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Cons,1.6435921,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,1
1032,158,11/12/2021 11:16,R_1DpUumixVc9o7Zj,1,0,5|4|3|2|1|0|9999,6,7,0,3,,ControlText,imm|leaver|religion,0,0,3,Supports LGBT+ education,1116,61921f9912c3b1774fbd353d,70,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,Rather not say,Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Conservatives,Rather not say,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Cons,1.6435921,White,Married,Non-religious,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,1
671,100,11/12/2021 11:22,R_ZxWaIwAlUK8UFlT,1,2,0|1|2|3|4|5|9999,1,1,0,0,,ControlText,imm|religion|leaver,0,0,0,Supports LGBT+ education,1117,61922b0d560e7a38a95fbde7,65,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Cons,1,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,1
1046,161,11/12/2021 1:53,R_22GnJphytn8dOUk,1,0,5|4|3|2|1|0|9999,5,5,1,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,1118,6192313209827c148a66b09f,61,Jordan,United Kingdom,Scotland,Full-Time,Other,Male,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£10,000 - Â£19,999",Left,Divorced,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,Scotland,Labour,1,Other,Divorced,Non-religious,0,1,55-64,6.081356,1,1,Anti-immigration+Treatment,0,1
819,115,11/12/2021 3:18,R_1FLE41XQAtrEmkT,1,0,0|1|2|3|4|5|9999,2,5,1,,3,Treatment,leaver|religion|imm,1,0,3,Supports LGBT+ education,1119,619261ba03e97f3a2c7b5ab3,37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",Black,Male,Secondary education (e.g. GED/GCSE),6,United Kingdom,Rather not say,N/A,Married,Islam,Male,heterosexual,I did not vote,Rather not say,Man,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Prefer not to say,1.6435921,Black,Married,Muslim,0,1,35-44,6.081356,1,0,Anti-immigration+Treatment,0,1
584,92,11/12/2021 3:32,R_bCyJ7L1aS42kIWR,1,5,0|1|2|3|4|5|9999,1,1,0,0,,ControlText,imm|leaver|religion,0,0,0,Supports LGBT+ education,1120,619285fe0cb958fa36d15d36,65,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,White,Male,Secondary education (e.g. GED/GCSE),3,United Kingdom,"Â£50,000 - Â£59,999",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Right,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Cons,5,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,1
685,102,11/12/2021 3:49,R_2SepEUUq1fBxOsV,1,0,5|4|3|2|1|0|9999,0,3,1,,10,Treatment,imm|leaver|religion,1,0,10,Opposes LGBT+ education,1121,6192daf914e5815326b974d4,78,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,No formal qualifications,2,United Kingdom,Rather not say,Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Centre,No formal qualifications,0,Wales,Labour,1.6435921,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,0
554,90,11/12/2021 5:57,R_O1kFEdQMbg44TQt,1,1,5|4|3|2|1|0|9999,6,6,1,3,,ControlText,religion|leaver|imm,0,0,3,Supports LGBT+ education,1123,6193f5b02e869013d7f2bb24,66,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",Mixed,Male,Graduate degree (MA/MSc/MPhil/other),5,United Kingdom,"Â£30,000 - Â£39,999",Right,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Right,Graduate degree (MA/MSc/MPhil/other),1,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Cons,3,Mixed,Married,Non-religious,0,1,65+,6.081356,1,1,Anti-Immigration+Control,0,1
254,64,11/13/2021 1:51,R_1jqQr6F3zuzziFv,1,0,5|4|3|2|1|0|9999,5,5,1,,6,Treatment,religion|imm|leaver,1,0,6,Opposes LGBT+ education,1124,6194eecafce8e1e1a5868d2e,69,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Don't know / not applicable,,United Kingdom,Rather not say,Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Brexit Party,Leave,Woman,Heterosexual,0,Right,Don't know / not applicable,0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Brexit,1.6435921,White,Married,Christian,0,0,65+,6.081356,1,1,Anti-immigration+Treatment,0,0
571,91,11/13/2021 10:23,R_3HGGa5d44Vs7Fwg,1,0,5|4|3|2|1|0|9999,0,0,0,0,,ControlText,leaver|imm|religion,0,0,0,Supports LGBT+ education,1125,61954b0cc6633df0033f00fa,65,United Kingdom,United Kingdom,Northern Ireland,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,1,United Kingdom,"Less than Â£10,000 ",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Alliance Party,Remain,Man,Heterosexual,0,Left,,0,Northern Ireland,Other,0,White,Single,Non-religious,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,1
1176,265,11/13/2021 1:09,R_1GTzAwfJtWgKarH,1,1,0|1|2|3|4|5|9999,3,1,1,4,,ControlText,religion|imm|leaver,0,0,4,Supports LGBT+ education,1126,61954bc174f8297ea6c25f0a,65,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,White,Male,,3,United Kingdom,"Â£20,000 - Â£29,999",Left,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Labour,2,White,Relationship,Non-religious,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,1
880,123,11/13/2021 2:00,R_1QrA85b8OMYPXlp,1,1,0|1|2|3|4|5|9999,0,1,1,,10,Treatment,religion|leaver|imm,1,0,10,Opposes LGBT+ education,1127,61954d4d0f7336c474a49132,67,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£20,000 - Â£29,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Centre,,0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Labour,2,White,Married,Non-religious,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,0
1025,156,11/13/2021 5:47,R_2q1KjFjjoxMx7Bf,1,1,0|1|2|3|4|5|9999,7,8,0,3,,ControlText,religion|leaver|imm,0,0,3,Supports LGBT+ education,1128,61954d512437d35d042a751e,65,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£30,000 - Â£39,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Liberal Democrats,Remain,Man,Heterosexual,0,Centre,,0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Other,3,White,Married,Non-religious,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
132,53,11/14/2021 2:12,R_21GnPaJ8jNBR8BY,1,0,0|1|2|3|4|5|9999,0,0,1,,10,Treatment,religion|imm|leaver,1,0,10,Opposes LGBT+ education,1129,61954d8f037aecf293552380,69,United Kingdom,United Kingdom,"London, England ","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,Rather not say,Left,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Labour Party,Rather not say,Man,Heterosexual,0,Left,,0,"London, England ",Labour,1.6435921,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,0
92,48,11/14/2021 3:24,R_Zero0WtFo9wW8Eh,1,0,5|4|3|2|1|0|9999,10,,0,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,1130,61954d9852ff3c30e3725974,71,United Kingdom,United Kingdom,"London, England ","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,,1,United Kingdom,"Less than Â£10,000 ",Centre,Separated,Other,Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Centre,,0,"London, England ",Cons,0,White,Divorced,Other,0,0,65+,6.081356,0,2,Pro-immigration+Treatment,0,1
358,73,11/14/2021 4:54,R_26aHWVKDjfcbD70,1,0,5|4|3|2|1|0|9999,5,5,1,7,,ControlText,leaver|religion|imm,0,0,7,Opposes LGBT+ education,1131,61954dd2b2b2b0cd4031d1a2,69,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,,2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Independent,Remain,Woman,Heterosexual,0,Centre,,0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,1,White,Married,Non-religious,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,0
318,70,11/14/2021 5:14,R_3PT8l0oJXE2smEz,1,1,0|1|2|3|4|5|9999,1,3,1,0,,ControlText,religion|imm|leaver,0,0,0,Supports LGBT+ education,1132,61954e18b37508fa4765e2c7,70,United Kingdom,United Kingdom,Scotland,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,,2,United Kingdom,"Â£20,000 - Â£29,999",Right,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Right,,0,Scotland,Cons,2,White,Married,Non-religious,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,1
1035,158,11/14/2021 10:19,R_cActhYvHNwSdSbT,1,1,0|1|2|3|4|5|9999,8,6,1,,0,Treatment,religion|leaver|imm,1,0,0,Supports LGBT+ education,1133,61954ddab73474065c9046d1,65,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£20,000 - Â£29,999",Left,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,,0,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Labour,2,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-immigration+Treatment,0,1
996,148,11/14/2021 12:12,R_5sQdG12ADxArHUJ,1,4,5|4|3|2|1|0|9999,10,10,0,,0,Treatment,imm|leaver|religion,1,0,0,Supports LGBT+ education,1134,61954df9c476c91dd831054f,71,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£40,000 - Â£49,999",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Remain,Man,Heterosexual,0,Right,,0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Cons,4,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-immigration+Treatment,0,1
669,100,11/15/2021 1:53,R_32L1zc1Y3LzWnDx,1,0,0|1|2|3|4|5|9999,5,10,1,10,,ControlText,religion|leaver|imm,0,0,10,Opposes LGBT+ education,1135,61954eb0f1aee0377e9cc5d0,71,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,Rather not say,Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Centre,,0,Wales,Cons,1.6435921,White,Married,Non-religious,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,0
851,120,11/15/2021 2:42,R_3ndD7kjrMPnEnKB,1,1,0|1|2|3|4|5|9999,3,4,9999,8,,ControlText,leaver|religion|imm,0,0,8,Opposes LGBT+ education,1136,61954edd6eaf62af2564b38e,70,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,,2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Centre,,0,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Cons,1,White,Married,Non-religious,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,0
827,116,11/15/2021 3:08,R_3fpLSW6f4n23QlB,1,2,5|4|3|2|1|0|9999,1,4,9999,,3,Treatment,imm|leaver|religion,1,0,3,Supports LGBT+ education,1137,61954f45c8f7a57dd060e49f,74,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£10,000 - Â£19,999",Right,Married,Other,Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Right,,0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Cons,1,White,Married,Other,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,1
551,89,11/15/2021 6:35,R_3lVMNmwuNpajE0J,1,1,5|4|3|2|1|0|9999,10,7,9999,10,,ControlText,religion|imm|leaver,0,0,10,Opposes LGBT+ education,1138,61954f6af1bebcbde8790463,76,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Centre,,0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Cons,1,White,Married,Non-religious,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,0
366,74,11/15/2021 9:09,R_3kb1IiV0yg2Uabq,1,1,5|4|3|2|1|0|9999,1,5,1,,9,Treatment,leaver|religion|imm,1,0,9,Opposes LGBT+ education,1139,61954fbe4e6293b763767aca,67,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,,2,United Kingdom,"Â£30,000 - Â£39,999",Left,Married,Buddhism,Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,,0,Wales,Labour,3,White,Married,Other,1,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,0
1192,475,11/15/2021 3:20,R_ZsYlk6xqALe3t4t,1,4,5|4|3|2|1|0|9999,4,7,0,10,,ControlText,imm|religion|leaver,0,0,10,Opposes LGBT+ education,1140,61954fb551f5ad9f4246eef9,72,Iran,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,Female,,2,United Kingdom,"Â£10,000 - Â£19,999",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Right,,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Cons,1,Asian,Married,Christian,0,1,65+,6.081356,1,1,Anti-Immigration+Control,0,0
